X,Y,OBJECTID,GCOMPID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-82.832908,38.700345,807,GCOMP494,WHEELERSBURGH,3096 ST RT 522,NOT AVAILABLE,WHEELERSBURG,OH,45694,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SCIOTO,39145,USA,38.700345,-82.832908,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-28T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,7,30000,14167389,0,0,0,4963,0,,5267766,36120000
-122.209707060999946,47.229004951000036,808,GCOMP495,SUMNER,3104 166TH AVE E,NOT AVAILABLE,SUMNER,WA,98390,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PIERCE,53053,USA,47.229004951,-122.209707061,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-14T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,2,26000,29798416,872864,336583,325617,3106,2,2012-09-29T00:00:00.000Z,0,0
-95.120496,35.105009,809,GCOMP496,LEQUIRE,31088 N4440 RD,NOT AVAILABLE,MCCURTAIN,OK,74944,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HASKELL,40061,USA,35.105009,-95.120496,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-08-17T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"OZARK GAS TRANSMISSION, L.L.C",63,"OZARK GAS TRANSMISSION, L.L.C",WITHIN 40 FEET,5,8500,13043155,41,0,22,0,0,,10567,165600
-90.755960605999974,31.62769675100003,810,GCOMP497,UNION CHURCH,3109 TEXAS EASTERN RD,NOT AVAILABLE,UNION CHURCH,MS,39668,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,28063,USA,31.627696751,-90.755960606,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-31T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,13,32050,14017366,310048,0,110149,5188,7,2012-01-15T00:00:00.000Z,185335,726000
-98.649330428999974,36.863838895000072,811,GCOMP498,556 ALVA,31465 US-281,NOT AVAILABLE,ALVA,OK,73717,9801,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WOODS,40151,USA,36.863838895,-98.649330429,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,4,6900,4418127,21,153029,10,3,0,,0,0
-92.021378,30.67018,812,GCOMP499,NO. 54 WASHINGTON STORAGE FIELD,3149 HIGHWAY 10,NOT AVAILABLE,WASHINGTON,LA,70589,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAINT LANDRY,22097,USA,30.67018,-92.021378,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-24T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,3,33000,100435442,1241000,5321100,415209,5257,3,2012-04-22T00:00:00.000Z,0,0
-80.46860161799998,39.168148892000033,813,GCOMP5,LAW,.5 MILES EAST OF COUNTY RT 19/18  & CAMPBELL RUN ROAD,NOT AVAILABLE,WEST MILFORD,WV,26451,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HARRISON,54033,USA,39.168148892,-80.468601618,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-24T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,1320,3517118,213486,261148,76684,13763,2,2012-08-15T00:00:00.000Z,0,0
-92.673645165999972,35.335171805000066,814,GCOMP50,ROUND MOUNTAIN,1030 LANTY RD,NOT AVAILABLE,HATTIEVILLE,AR,72063,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CONWAY,05029,USA,35.335171805,-92.673645166,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-20T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipelines.centerpointenergy.com/,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",31,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,9400,11973920,235579,88970,82779,2285,1,,0,0
-74.732468,40.337539,815,GCOMP500,NO. 205 LAWRENCEVILLE,315 COLD SOIL RD.,NOT AVAILABLE,PRINCETON,NJ,8540,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MERCER,34021,USA,40.337539,-74.732468,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-25T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,3,30200,46336670,982,1754053,0,214,1,2013-03-18T00:00:00.000Z,209129,3111225
-80.252878941999938,40.833976868000029,816,GCOMP501,ELLWOOD CITY,"315 SHADYREST RD,",NOT AVAILABLE,ELLWOOD CITY,PA,16117,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LAWRENCE,42007,USA,40.833976868,-80.252878942,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-29T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,1000,1663044,16868,250703,6219,974,1,2012-01-23T00:00:00.000Z,7718,-999
-93.849533384999958,47.332877544000041,817,GCOMP502,DEER RIVER,31641 GREAT LAKES ROAD,NOT AVAILABLE,DEER RIVER,MN,56636,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ITASCA,27061,USA,47.332877544,-93.849533385,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,2,31300,42234574,28864,225067,10811,26,1,2012-03-14T00:00:00.000Z,0,0
-94.701569424999946,46.21103962900002,818,GCOMP503,STATION 2213 STAPLES,31866 400TH ST,NOT AVAILABLE,CUSHING,MN,56443,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,TODD,27153,USA,46.211039629,-94.701569425,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-19T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.vgt.nborder.com/,VIKING GAS TRANSMISSION COMPANY,82,VIKING GAS TRANSMISSION COMPANY,WITHIN 40 FEET,4,9800,10044419,0,0,10791,612,3,2012-10-30T00:00:00.000Z,0,0
-107.948504352999976,36.728284844000022,819,GCOMP504,BLOOMFIELD,3189 ARROYO DR,1 MILE NE OF BLOOMFIELD,BLOOMFIELD,NM,87413,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAN JUAN,35045,USA,36.728284844,-107.948504353,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-24T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://twtransfer.energytransfer.com/,"TRANSWESTERN PIPELINE COMPANY, LLC",42,"TRANSWESTERN PIPELINE COMPANY, LLC",WITHIN 40 FEET,2,22000,25449174,0,0,0,9142,2,2012-07-13T00:00:00.000Z,3963218,65489907
-97.930720899999983,36.866058229000032,820,GCOMP505,543 WAKITA,31897 OK-11A,1 MI S OF WAKITA ON 11A,WAKITA,OK,73771,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GRANT,40053,USA,36.866058229,-97.9307209,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,2,4000,3092243,1698,88961,588,7,1,2012-01-18T00:00:00.000Z,0,0
-110.821133349999968,39.617492524000056,821,GCOMP506,UTAH - PRICE DEWPOINT PLANT,320 W 1100 N,NOT AVAILABLE,PRICE,UT,84501,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CARBON,49007,USA,39.617492524,-110.82113335,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-11T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,1,336,7092156,8628,85407,3297,2949,1,2012-11-03T00:00:00.000Z,0,0
-74.315548,40.441177,822,GCOMP507,NO: 207 SAYREVILLE,3200 BORDENTOWN AVE,NOT AVAILABLE,SAYREVILLE,NJ,8857,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MIDDLESEX,34023,USA,40.441177,-74.315548,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015-08-17T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,2,10000,70417959,5163,1120614,1323,3243,2,2012-11-27T00:00:00.000Z,947649,12611013
-95.2289355,38.61858687200003,823,GCOMP508,555 OTTAWA,3243 NEBRASKA RD,NOT AVAILABLE,OTTAWA,KS,66067,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FRANKLIN,20059,USA,38.618586872,-95.2289355,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,2,8500,9765842,128269,157860,43147,1136,2,2012-01-21T00:00:00.000Z,0,0
-90.125665763999962,34.424955255000036,824,GCOMP509,SARDIS,327 HOLLY GROVE ROAD,NOT AVAILABLE,SARDIS,MS,38666,2703,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PANOLA,28107,USA,34.424955255,-90.125665764,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-21T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,7,31920,30507834,1063065,1664424,384061,8293,4,2012-12-10T00:00:00.000Z,0,0
-87.486027804999935,41.431616408000018,825,GCOMP51,ST. JOHN,10313 WHITE OAK AVE,NOT AVAILABLE,ST JOHN,IN,46373,9043,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LAKE,18089,USA,41.431616408,-87.486027805,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-21T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,7,32200,34588242,487403,1101963,195452,7317,6,2012-09-08T00:00:00.000Z,0,0
-92.309425032999968,43.830224217000072,826,GCOMP510,CHATFIELD,32759 171ST AVE,NOT AVAILABLE,CHATFIELD,MN,55923,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FILLMORE,27045,USA,43.830224217,-92.309425033,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-15T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,59,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,2,4250,7769547,0,70168,0,11,1,2012-01-20T00:00:00.000Z,17228,199388
-92.430862,31.600878,827,GCOMP511,LOUISIANA - POLLOCK - GRANT PARISH,328 FORESTRY ROAD 120,NOT AVAILABLE,POLLOCK,LA,71467,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GRANT,22043,USA,31.600878,-92.430862,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-20T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://feptransfer.energytransfer.com/,"TRUNKLINE GAS COMPANY, LLC",30,"TRUNKLINE GAS COMPANY, LLC",WITHIN 40 FEET,8,31101,20679235,17519,633576,6860,311,0,2012-02-12T00:00:00.000Z,0,0
-78.262618244999942,43.104887425000072,828,GCOMP512,OAKFIELD,3281 LOCKPORT RD,NOT AVAILABLE,EAST OAKFIELD,NY,14125,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OAKFIELD,36037,USA,43.104887425,-78.262618245,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-09-21T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://www.natfuel.com/,"EMPIRE PIPELINE, INC.",575,"EMPIRE PIPELINE, INC.",WITHIN 40 FEET,2,20620,32026288,8657,56718,3060,0,0,,24039,242240
-90.635793,34.148916,829,GCOMP513,CLARKSDALE,3305 HIGHWAY 61 SOUTH,NOT AVAILABLE,CLARKSDALE,MS,38614,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,COAHOMA,28027,USA,34.148916,-90.635793,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-28T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,9,38090,19830092,105946,810032,45039,2236,4,2012-03-23T00:00:00.000Z,0,0
-77.654159046999951,40.354161410000074,830,GCOMP514,PERULACK,3318 PUMPING STATION RD,NOT AVAILABLE,PERULACK,PA,17021,7187,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JUNIATA,42067,USA,40.35416141,-77.654159047,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-31T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,34800,35277176,3396041,0,1221610,22409,4,2012-01-03T00:00:00.000Z,170214,851410
-75.329203768999946,43.512545073000055,831,GCOMP515,BOONVILLE,3338 EAST RD,NOT AVAILABLE,BOONVILLE,NY,13309,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ONEIDA,36065,USA,43.512545073,-75.329203769,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-09-17T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.iroquois.com/,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,110,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,WITHIN 40 FEET,1,18371,26524451,0,245229,143737,951,1,2012-12-30T00:00:00.000Z,-999,569300
-91.1010663499999,30.196489959000072,832,GCOMP516,WHITE CASTLE,33480 HWY 405,NOT AVAILABLE,WHITE CASTLE,LA,70788,4905,NATURAL GAS COMPRESSOR STATION,IN SERVICE,IBERVILLE,22047,USA,30.196489959,-91.10106635,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,7,12600,32691606,1826380,1500688,664420,47328,6,2012-03-20T00:00:00.000Z,0,0
-88.153686,30.758979,833,GCOMP517,WHISTLER JCT.,3350 SUNCREST ROAD-EIGHT MILE BR,NOT AVAILABLE,MOBILE,AL,36613,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MOBILE,01097,USA,30.758979,-88.153686,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-17T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 40 FEET,1,4680,14826992,816243,151570,283539,7186,1,2012-05-12T00:00:00.000Z,0,0
-77.679376,39.891049,834,GCOMP518,CHAMBERSBURG-TE,3351 MOLLY PITCHER HWY,NOT AVAILABLE,CHAMBERSBURG,PA,17201,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FRANKLIN,42055,USA,39.891049,-77.679376,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-10-15T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,14300,6609074,0,0,0,0,0,,159770,5413187
-77.679297,39.890987,835,GCOMP519,CHAMBERSBURG,3351 MOLLY PITCHER HWY,NOT AVAILABLE,CHAMBERSBURG,PA,17202,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FRANKLIN,42055,USA,39.890987,-77.679297,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015-09-01T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,2,41300,47655474,0,0,0,2162,0,,1707221,30966436
-85.565484,38.216777,836,GCOMP52,JEFFERSONTOWN,10327 GASLIGHT WAY,NOT AVAILABLE,LOUISVILLE,KY,40299,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,21111,USA,38.216777,-85.565484,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-28T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,10,26830,36505205,600793,1569149,228539,19295,9,2012-02-11T00:00:00.000Z,0,0
-86.534271,41.897126,837,GCOMP520,BRIDGMAN,3372 BROWNTOWN RD,NOT AVAILABLE,BRIDGMAN,MI,49106,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BERRIEN,26021,USA,41.897126,-86.534271,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-28T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,9,22750,21349480,1909320,1087640,726636,35120,9,2012-03-15T00:00:00.000Z,0,0
-95.750233788999935,37.151515734000036,838,GCOMP521,515 GRABHAM,3380 3400 RD,NOT AVAILABLE,INDEPENDENCE,KS,67301,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MONTGOMERY,20125,USA,37.151515734,-95.750233789,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,6,14135,24744854,952519,1120540,348893,21028,6,2012-12-27T00:00:00.000Z,0,0
-94.987645226999973,40.233272320000026,839,GCOMP522,MAITLAND,33854 MO-TT,NOT AVAILABLE,GRAHAM,MO,64455,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NODAWAY,29147,USA,40.23327232,-94.987645227,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-10-21T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,8,13100,18675412,2121891,920169,793497,59510,8,2012-04-22T00:00:00.000Z,0,0
-89.972459794999949,32.87828899700002,840,GCOMP523,PICKENS,340 GAS PLANT ROAD,NOT AVAILABLE,PICKENS,MS,39179,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,YAZOO,28163,USA,32.878288997,-89.972459795,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-10T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,5200,12148967,340226,516535,121921,7228,2,2012-08-14T00:00:00.000Z,0,0
-80.705807016999984,28.050956984000031,841,GCOMP524,STATION 19,3400 RANCH RD.,NOT AVAILABLE,WEST MELBOURNE,FL,32904,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BREVARD,12009,USA,28.050956984,-80.705807017,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-18T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,3,10000,26921486,82586,1136942,28517,1376,0,2010-01-03T00:00:00.000Z,0,0
-85.303918083999974,36.191592424000071,842,GCOMP525,MONTEREY,3400 STAMPS-SHADY GROVE RD,NOT AVAILABLE,MONTEREY,TN,38574,3003,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PUTNAM,47141,USA,36.191592424,-85.303918084,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-09-22T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://www.spectraenergy.com/,"EAST TENNESSEE NATURAL GAS, LLC",2,"EAST TENNESSEE NATURAL GAS, LLC",WITHIN 40 FEET,4,5800,11697293,884346,0,313913,22023,0,2012-01-03T00:00:00.000Z,0,0
-108.445542675999945,38.173390920000031,843,GCOMP526,REDVALE,34141 COUNTY ROAD FF31,NOT AVAILABLE,REDVALE,CO,81431,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MONTROSE,08085,USA,38.17339092,-108.445542676,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015-08-27T00:00:00.000Z,IMAGERY/OTHER,2016-03-14T00:00:00.000Z,http://pipeline2.kindermorgan.com/,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,63,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,WITHIN 40 FEET,1,4044,7365117,0,0,120510,4019,1,2012-07-08T00:00:00.000Z,0,0
